system,system_name,school,school_name,pool,subgroup,achievement_score,achievement_base_weighting,chronic_absenteeism_score,chronic_absenteeism_base_weighting,elpa_growth_standard_score,elpa_growth_standard_base_weighting,graduation_rate_score,graduation_rate_base_weighting,growth_score,growth_base_weighting,ready_graduates_score,ready_graduates_base_weighting,f_elpa_weight,f_achievement_weight,f_growth_weight,f_ready_grad_weight,f_grad_weight,f_chronic_absent_weight,total_weight,final_score
12,Oak Ridge,45,Willow Brook Elementary,K8,All Students,1,0.45,4,0.1,NA,0.1,NA,NA,2,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,1.7
12,Oak Ridge,45,Willow Brook Elementary,K8,Black/Hispanic/Native American,2,0.45,2,0.1,NA,0.1,NA,NA,1,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,1.6
12,Oak Ridge,45,Willow Brook Elementary,K8,Economically Disadvantaged,2,0.45,4,0.1,NA,0.1,NA,NA,1,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,1.8
12,Oak Ridge,45,Willow Brook Elementary,K8,English Learners with Transitional 1-4,NA,0.45,NA,0.1,NA,0.1,NA,NA,NA,0.35,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
12,Oak Ridge,45,Willow Brook Elementary,K8,Students with Disabilities,2,0.45,4,0.1,NA,0.1,NA,NA,2,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,2.2
12,Oak Ridge,45,Willow Brook Elementary,K8,Super Subgroup,2,0.45,NA,0.1,NA,0.1,NA,NA,2,0.35,NA,NA,0,0.56,0.44,NA,NA,0,0.8999999999999999,2
12,Oak Ridge,50,Woodland Elementary,K8,All Students,4,0.45,4,0.1,4,0.1,NA,NA,4,0.35,NA,NA,0.1,0.45,0.35,NA,NA,0.1,1,4
12,Oak Ridge,50,Woodland Elementary,K8,Black/Hispanic/Native American,3,0.45,4,0.1,NA,0.1,NA,NA,4,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,3.5
12,Oak Ridge,50,Woodland Elementary,K8,Economically Disadvantaged,4,0.45,4,0.1,NA,0.1,NA,NA,4,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,4
12,Oak Ridge,50,Woodland Elementary,K8,English Learners with Transitional 1-4,NA,0.45,4,0.1,4,0.1,NA,NA,4,0.35,NA,NA,0.18,0,0.64,NA,NA,0.18,0.5499999999999999,4
12,Oak Ridge,50,Woodland Elementary,K8,Students with Disabilities,NA,0.45,2,0.1,NA,0.1,NA,NA,3,0.35,NA,NA,0,0,0.8,NA,NA,0.2,0.5,2.8
12,Oak Ridge,50,Woodland Elementary,K8,Super Subgroup,3,0.45,NA,0.1,NA,0.1,NA,NA,4,0.35,NA,NA,0,0.56,0.44,NA,NA,0,0.8999999999999999,3.4
20,Bedford County,12,Cascade Elementary,K8,All Students,4,0.45,4,0.1,NA,0.1,NA,NA,1,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,2.8
20,Bedford County,12,Cascade Elementary,K8,Black/Hispanic/Native American,4,0.45,4,0.1,NA,0.1,NA,NA,2,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,3.2
20,Bedford County,12,Cascade Elementary,K8,Economically Disadvantaged,2,0.45,4,0.1,NA,0.1,NA,NA,2,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,2.2
20,Bedford County,12,Cascade Elementary,K8,English Learners with Transitional 1-4,NA,0.45,NA,0.1,NA,0.1,NA,NA,2,0.35,NA,NA,0,0,1,NA,NA,0,0.39999999999999997,2
20,Bedford County,12,Cascade Elementary,K8,Students with Disabilities,NA,0.45,4,0.1,NA,0.1,NA,NA,3,0.35,NA,NA,0,0,0.8,NA,NA,0.2,0.5,3.2
20,Bedford County,12,Cascade Elementary,K8,Super Subgroup,3,0.45,NA,0.1,NA,0.1,NA,NA,2,0.35,NA,NA,0,0.56,0.44,NA,NA,0,0.8999999999999999,2.6
20,Bedford County,13,Cascade High School,HS,All Students,2,0.3,2,0.1,NA,0.1,3,0.05,0,0.25,4,0.2,0,0.35,0.3,0.2,0.05,0.1,0.9999999999999999,1.9
20,Bedford County,13,Cascade High School,HS,Black/Hispanic/Native American,2,0.3,1,0.1,NA,0.1,NA,0.05,2,0.25,NA,0.2,0,0.47,0.4,0,0,0.13,0.7499999999999999,1.9
20,Bedford County,13,Cascade High School,HS,Economically Disadvantaged,2,0.3,1,0.1,NA,0.1,NA,0.05,2,0.25,NA,0.2,0,0.47,0.4,0,0,0.13,0.7499999999999999,1.9
20,Bedford County,13,Cascade High School,HS,English Learners with Transitional 1-4,NA,0.3,NA,0.1,NA,0.1,NA,0.05,NA,0.25,NA,0.2,NA,NA,NA,NA,NA,NA,0,NA
20,Bedford County,13,Cascade High School,HS,Students with Disabilities,NA,0.3,1,0.1,NA,0.1,NA,0.05,2,0.25,NA,0.2,0,0,0.75,0,0,0.25,0.4,1.8
20,Bedford County,13,Cascade High School,HS,Super Subgroup,2,0.3,NA,0.1,NA,0.1,NA,0.05,2,0.25,3,0.2,0,0.41,0.35,0.24,0,0,0.8499999999999999,2.2
20,Bedford County,15,Eakin Elementary,K8,All Students,1,0.45,4,0.1,2,0.1,NA,NA,0,0.35,NA,NA,0.1,0.45,0.35,NA,NA,0.1,1,1.1
20,Bedford County,15,Eakin Elementary,K8,Black/Hispanic/Native American,1,0.45,4,0.1,2,0.1,NA,NA,1,0.35,NA,NA,0.1,0.45,0.35,NA,NA,0.1,1,1.4
20,Bedford County,15,Eakin Elementary,K8,Economically Disadvantaged,1,0.45,4,0.1,2,0.1,NA,NA,0,0.35,NA,NA,0.1,0.45,0.35,NA,NA,0.1,1,1.1
20,Bedford County,15,Eakin Elementary,K8,English Learners with Transitional 1-4,3,0.45,4,0.1,2,0.1,NA,NA,1,0.35,NA,NA,0.1,0.45,0.35,NA,NA,0.1,1,2.3
20,Bedford County,15,Eakin Elementary,K8,Students with Disabilities,NA,0.45,3,0.1,NA,0.1,NA,NA,1,0.35,NA,NA,0,0,0.8,NA,NA,0.2,0.5,1.4
20,Bedford County,15,Eakin Elementary,K8,Super Subgroup,1,0.45,NA,0.1,NA,0.1,NA,NA,0,0.35,NA,NA,0,0.56,0.44,NA,NA,0,0.8999999999999999,0.6
20,Bedford County,17,Cascade Middle School,K8,All Students,3,0.45,2,0.1,NA,0.1,NA,NA,2,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,2.5
20,Bedford County,17,Cascade Middle School,K8,Black/Hispanic/Native American,2,0.45,4,0.1,NA,0.1,NA,NA,2,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,2.2
20,Bedford County,17,Cascade Middle School,K8,Economically Disadvantaged,1,0.45,2,0.1,NA,0.1,NA,NA,2,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,1.5
20,Bedford County,17,Cascade Middle School,K8,English Learners with Transitional 1-4,NA,0.45,NA,0.1,NA,0.1,NA,NA,NA,0.35,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
20,Bedford County,17,Cascade Middle School,K8,Students with Disabilities,NA,0.45,NA,0.1,NA,0.1,NA,NA,4,0.35,NA,NA,0,0,1,NA,NA,0,0.39999999999999997,4
20,Bedford County,17,Cascade Middle School,K8,Super Subgroup,1,0.45,NA,0.1,NA,0.1,NA,NA,3,0.35,NA,NA,0,0.56,0.44,NA,NA,0,0.8999999999999999,1.9
20,Bedford County,20,Shelbyville Central High School,HS,All Students,1,0.3,4,0.1,1,0.1,4,0.05,4,0.25,2,0.2,0.1,0.3,0.25,0.2,0.05,0.1,1.0000000000000002,2.4
20,Bedford County,20,Shelbyville Central High School,HS,Black/Hispanic/Native American,2,0.3,4,0.1,1,0.1,4,0.05,4,0.25,1,0.2,0.1,0.3,0.25,0.2,0.05,0.1,1.0000000000000002,2.5
20,Bedford County,20,Shelbyville Central High School,HS,Economically Disadvantaged,1,0.3,4,0.1,1,0.1,3,0.05,3,0.25,0,0.2,0.1,0.3,0.25,0.2,0.05,0.1,1.0000000000000002,1.7
20,Bedford County,20,Shelbyville Central High School,HS,English Learners with Transitional 1-4,1,0.3,3,0.1,1,0.1,NA,0.05,4,0.25,NA,0.2,0.13,0.4,0.33,0,0,0.13,0.75,2.2
20,Bedford County,20,Shelbyville Central High School,HS,Students with Disabilities,1,0.3,4,0.1,0,0.1,4,0.05,2,0.25,0,0.2,0.1,0.3,0.25,0.2,0.05,0.1,1.0000000000000002,1.4
20,Bedford County,20,Shelbyville Central High School,HS,Super Subgroup,2,0.3,NA,0.1,NA,0.1,NA,0.05,4,0.25,0,0.2,0,0.41,0.35,0.24,0,0,0.8499999999999999,2.2
20,Bedford County,25,Harris Middle School,K8,All Students,1,0.45,3,0.1,0,0.1,NA,NA,2,0.35,NA,NA,0.1,0.45,0.35,NA,NA,0.1,1,1.5
20,Bedford County,25,Harris Middle School,K8,Black/Hispanic/Native American,1,0.45,4,0.1,0,0.1,NA,NA,3,0.35,NA,NA,0.1,0.45,0.35,NA,NA,0.1,1,1.9
20,Bedford County,25,Harris Middle School,K8,Economically Disadvantaged,1,0.45,3,0.1,0,0.1,NA,NA,2,0.35,NA,NA,0.1,0.45,0.35,NA,NA,0.1,1,1.5
20,Bedford County,25,Harris Middle School,K8,English Learners with Transitional 1-4,2,0.45,3,0.1,0,0.1,NA,NA,3,0.35,NA,NA,0.1,0.45,0.35,NA,NA,0.1,1,2.3
20,Bedford County,25,Harris Middle School,K8,Students with Disabilities,1,0.45,4,0.1,NA,0.1,NA,NA,2,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,1.7
20,Bedford County,25,Harris Middle School,K8,Super Subgroup,1,0.45,NA,0.1,NA,0.1,NA,NA,2,0.35,NA,NA,0,0.56,0.44,NA,NA,0,0.8999999999999999,1.4
20,Bedford County,33,Community Elementary School,K8,All Students,2,0.45,4,0.1,3,0.1,NA,NA,1,0.35,NA,NA,0.1,0.45,0.35,NA,NA,0.1,1,2
20,Bedford County,33,Community Elementary School,K8,Black/Hispanic/Native American,2,0.45,4,0.1,3,0.1,NA,NA,2,0.35,NA,NA,0.1,0.45,0.35,NA,NA,0.1,1,2.3
20,Bedford County,33,Community Elementary School,K8,Economically Disadvantaged,3,0.45,4,0.1,NA,0.1,NA,NA,2,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,2.7
20,Bedford County,33,Community Elementary School,K8,English Learners with Transitional 1-4,NA,0.45,NA,0.1,3,0.1,NA,NA,NA,0.35,NA,NA,1,0,0,NA,NA,0,0.1,3
20,Bedford County,33,Community Elementary School,K8,Students with Disabilities,NA,0.45,2,0.1,NA,0.1,NA,NA,1,0.35,NA,NA,0,0,0.8,NA,NA,0.2,0.5,1.2
20,Bedford County,33,Community Elementary School,K8,Super Subgroup,2,0.45,NA,0.1,NA,0.1,NA,NA,2,0.35,NA,NA,0,0.56,0.44,NA,NA,0,0.8999999999999999,2
20,Bedford County,35,Community High School,HS,All Students,3,0.3,4,0.1,NA,0.1,3,0.05,2,0.25,3,0.2,0,0.35,0.3,0.2,0.05,0.1,0.9999999999999999,2.8
20,Bedford County,35,Community High School,HS,Black/Hispanic/Native American,4,0.3,4,0.1,NA,0.1,NA,0.05,2,0.25,NA,0.2,0,0.47,0.4,0,0,0.13,0.7499999999999999,3.2
20,Bedford County,35,Community High School,HS,Economically Disadvantaged,3,0.3,4,0.1,NA,0.1,4,0.05,2,0.25,1,0.2,0,0.35,0.3,0.2,0.05,0.1,0.9999999999999999,2.5
20,Bedford County,35,Community High School,HS,English Learners with Transitional 1-4,NA,0.3,NA,0.1,NA,0.1,NA,0.05,NA,0.25,NA,0.2,NA,NA,NA,NA,NA,NA,0,NA
20,Bedford County,35,Community High School,HS,Students with Disabilities,NA,0.3,3,0.1,NA,0.1,NA,0.05,2,0.25,NA,0.2,0,0,0.75,0,0,0.25,0.4,2.3
20,Bedford County,35,Community High School,HS,Super Subgroup,2,0.3,NA,0.1,NA,0.1,NA,0.05,2,0.25,1,0.2,0,0.41,0.35,0.24,0,0,0.8499999999999999,1.8
20,Bedford County,37,Community Middle School,K8,All Students,2,0.45,1,0.1,NA,0.1,NA,NA,2,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,1.9
20,Bedford County,37,Community Middle School,K8,Black/Hispanic/Native American,2,0.45,2,0.1,NA,0.1,NA,NA,2,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,2
20,Bedford County,37,Community Middle School,K8,Economically Disadvantaged,2,0.45,2,0.1,NA,0.1,NA,NA,2,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,2
20,Bedford County,37,Community Middle School,K8,English Learners with Transitional 1-4,NA,0.45,NA,0.1,NA,0.1,NA,NA,NA,0.35,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
20,Bedford County,37,Community Middle School,K8,Students with Disabilities,2,0.45,4,0.1,NA,0.1,NA,NA,2,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,2.2
20,Bedford County,37,Community Middle School,K8,Super Subgroup,2,0.45,NA,0.1,NA,0.1,NA,NA,2,0.35,NA,NA,0,0.56,0.44,NA,NA,0,0.8999999999999999,2
20,Bedford County,39,Learning Way Elementary,K8,All Students,1,0.45,3,0.1,3,0.1,NA,NA,3,0.35,NA,NA,0.1,0.45,0.35,NA,NA,0.1,1,2.1
20,Bedford County,39,Learning Way Elementary,K8,Black/Hispanic/Native American,2,0.45,4,0.1,2,0.1,NA,NA,3,0.35,NA,NA,0.1,0.45,0.35,NA,NA,0.1,1,2.6
20,Bedford County,39,Learning Way Elementary,K8,Economically Disadvantaged,1,0.45,4,0.1,3,0.1,NA,NA,3,0.35,NA,NA,0.1,0.45,0.35,NA,NA,0.1,1,2.2
20,Bedford County,39,Learning Way Elementary,K8,English Learners with Transitional 1-4,2,0.45,4,0.1,3,0.1,NA,NA,3,0.35,NA,NA,0.1,0.45,0.35,NA,NA,0.1,1,2.7
20,Bedford County,39,Learning Way Elementary,K8,Students with Disabilities,NA,0.45,2,0.1,4,0.1,NA,NA,3,0.35,NA,NA,0.18,0,0.64,NA,NA,0.18,0.5499999999999999,3
20,Bedford County,39,Learning Way Elementary,K8,Super Subgroup,1,0.45,NA,0.1,NA,0.1,NA,NA,2,0.35,NA,NA,0,0.56,0.44,NA,NA,0,0.8999999999999999,1.4
20,Bedford County,40,East Side Elementary,K8,All Students,2,0.45,4,0.1,4,0.1,NA,NA,1,0.35,NA,NA,0.1,0.45,0.35,NA,NA,0.1,1,2.1
20,Bedford County,40,East Side Elementary,K8,Black/Hispanic/Native American,2,0.45,4,0.1,4,0.1,NA,NA,2,0.35,NA,NA,0.1,0.45,0.35,NA,NA,0.1,1,2.4
20,Bedford County,40,East Side Elementary,K8,Economically Disadvantaged,2,0.45,4,0.1,4,0.1,NA,NA,2,0.35,NA,NA,0.1,0.45,0.35,NA,NA,0.1,1,2.4
20,Bedford County,40,East Side Elementary,K8,English Learners with Transitional 1-4,2,0.45,4,0.1,4,0.1,NA,NA,2,0.35,NA,NA,0.1,0.45,0.35,NA,NA,0.1,1,2.4
20,Bedford County,40,East Side Elementary,K8,Students with Disabilities,NA,0.45,2,0.1,NA,0.1,NA,NA,3,0.35,NA,NA,0,0,0.8,NA,NA,0.2,0.5,2.8
20,Bedford County,40,East Side Elementary,K8,Super Subgroup,2,0.45,NA,0.1,NA,0.1,NA,NA,2,0.35,NA,NA,0,0.56,0.44,NA,NA,0,0.8999999999999999,2
20,Bedford County,53,Liberty Elementary,K8,All Students,2,0.45,2,0.1,2,0.1,NA,NA,3,0.35,NA,NA,0.1,0.45,0.35,NA,NA,0.1,1,2.4
20,Bedford County,53,Liberty Elementary,K8,Black/Hispanic/Native American,2,0.45,4,0.1,2,0.1,NA,NA,2,0.35,NA,NA,0.1,0.45,0.35,NA,NA,0.1,1,2.2
20,Bedford County,53,Liberty Elementary,K8,Economically Disadvantaged,2,0.45,4,0.1,NA,0.1,NA,NA,3,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,2.6
20,Bedford County,53,Liberty Elementary,K8,English Learners with Transitional 1-4,NA,0.45,NA,0.1,2,0.1,NA,NA,2,0.35,NA,NA,0.22,0,0.78,NA,NA,0,0.44999999999999996,2
20,Bedford County,53,Liberty Elementary,K8,Students with Disabilities,2,0.45,4,0.1,NA,0.1,NA,NA,2,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,2.2
20,Bedford County,53,Liberty Elementary,K8,Super Subgroup,2,0.45,NA,0.1,NA,0.1,NA,NA,2,0.35,NA,NA,0,0.56,0.44,NA,NA,0,0.8999999999999999,2
20,Bedford County,75,South Side Elementary,K8,All Students,1,0.45,3,0.1,4,0.1,NA,NA,0,0.35,NA,NA,0.1,0.45,0.35,NA,NA,0.1,1,1.2
20,Bedford County,75,South Side Elementary,K8,Black/Hispanic/Native American,2,0.45,4,0.1,4,0.1,NA,NA,1,0.35,NA,NA,0.1,0.45,0.35,NA,NA,0.1,1,2.1
20,Bedford County,75,South Side Elementary,K8,Economically Disadvantaged,1,0.45,4,0.1,4,0.1,NA,NA,1,0.35,NA,NA,0.1,0.45,0.35,NA,NA,0.1,1,1.6
20,Bedford County,75,South Side Elementary,K8,English Learners with Transitional 1-4,2,0.45,4,0.1,4,0.1,NA,NA,2,0.35,NA,NA,0.1,0.45,0.35,NA,NA,0.1,1,2.4
20,Bedford County,75,South Side Elementary,K8,Students with Disabilities,NA,0.45,1,0.1,NA,0.1,NA,NA,NA,0.35,NA,NA,0,0,0,NA,NA,1,0.1,1
20,Bedford County,75,South Side Elementary,K8,Super Subgroup,1,0.45,NA,0.1,NA,0.1,NA,NA,1,0.35,NA,NA,0,0.56,0.44,NA,NA,0,0.8999999999999999,1
20,Bedford County,78,Thomas Magnet Elementary School,K8,All Students,4,0.45,4,0.1,NA,0.1,NA,NA,2,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,3.2
20,Bedford County,78,Thomas Magnet Elementary School,K8,Black/Hispanic/Native American,4,0.45,4,0.1,NA,0.1,NA,NA,2,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,3.2
20,Bedford County,78,Thomas Magnet Elementary School,K8,Economically Disadvantaged,4,0.45,4,0.1,NA,0.1,NA,NA,2,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,3.2
20,Bedford County,78,Thomas Magnet Elementary School,K8,English Learners with Transitional 1-4,NA,0.45,NA,0.1,NA,0.1,NA,NA,2,0.35,NA,NA,0,0,1,NA,NA,0,0.39999999999999997,2
20,Bedford County,78,Thomas Magnet Elementary School,K8,Students with Disabilities,NA,0.45,NA,0.1,NA,0.1,NA,NA,NA,0.35,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
20,Bedford County,78,Thomas Magnet Elementary School,K8,Super Subgroup,4,0.45,NA,0.1,NA,0.1,NA,NA,2,0.35,NA,NA,0,0.56,0.44,NA,NA,0,0.8999999999999999,3.1
30,Benton County,10,Big Sandy School,K8,All Students,2,0.45,4,0.1,NA,0.1,NA,NA,2,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,2.2
30,Benton County,10,Big Sandy School,K8,Black/Hispanic/Native American,NA,0.45,NA,0.1,NA,0.1,NA,NA,NA,0.35,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
30,Benton County,10,Big Sandy School,K8,Economically Disadvantaged,0,0.45,4,0.1,NA,0.1,NA,NA,0,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,0.4
30,Benton County,10,Big Sandy School,K8,English Learners with Transitional 1-4,NA,0.45,NA,0.1,NA,0.1,NA,NA,NA,0.35,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
30,Benton County,10,Big Sandy School,K8,Students with Disabilities,NA,0.45,4,0.1,NA,0.1,NA,NA,NA,0.35,NA,NA,0,0,0,NA,NA,1,0.1,4
30,Benton County,10,Big Sandy School,K8,Super Subgroup,0,0.45,NA,0.1,NA,0.1,NA,NA,0,0.35,NA,NA,0,0.56,0.44,NA,NA,0,0.8999999999999999,0
30,Benton County,15,Briarwood School,K8,All Students,3,0.45,4,0.1,NA,0.1,NA,NA,4,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,3.5
30,Benton County,15,Briarwood School,K8,Black/Hispanic/Native American,3,0.45,3,0.1,NA,0.1,NA,NA,2,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,2.6
30,Benton County,15,Briarwood School,K8,Economically Disadvantaged,2,0.45,3,0.1,NA,0.1,NA,NA,3,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,2.5
30,Benton County,15,Briarwood School,K8,English Learners with Transitional 1-4,NA,0.45,NA,0.1,NA,0.1,NA,NA,NA,0.35,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
30,Benton County,15,Briarwood School,K8,Students with Disabilities,0,0.45,4,0.1,NA,0.1,NA,NA,2,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,1.2
30,Benton County,15,Briarwood School,K8,Super Subgroup,2,0.45,NA,0.1,NA,0.1,NA,NA,3,0.35,NA,NA,0,0.56,0.44,NA,NA,0,0.8999999999999999,2.4
30,Benton County,20,Camden Elementary,NA,All Students,NA,NA,NA,0.1,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
30,Benton County,20,Camden Elementary,NA,Black/Hispanic/Native American,NA,NA,NA,0.1,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
30,Benton County,20,Camden Elementary,NA,Economically Disadvantaged,NA,NA,NA,0.1,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
30,Benton County,20,Camden Elementary,NA,Students with Disabilities,NA,NA,NA,0.1,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
30,Benton County,25,Camden Central High School,HS,All Students,3,0.3,3,0.1,NA,0.1,4,0.05,2,0.25,4,0.2,0,0.35,0.3,0.2,0.05,0.1,0.9999999999999999,3
30,Benton County,25,Camden Central High School,HS,Black/Hispanic/Native American,NA,0.3,4,0.1,NA,0.1,NA,0.05,2,0.25,NA,0.2,0,0,0.75,0,0,0.25,0.4,2.5
30,Benton County,25,Camden Central High School,HS,Economically Disadvantaged,3,0.3,2,0.1,NA,0.1,4,0.05,2,0.25,4,0.2,0,0.35,0.3,0.2,0.05,0.1,0.9999999999999999,2.9
30,Benton County,25,Camden Central High School,HS,English Learners with Transitional 1-4,NA,0.3,NA,0.1,NA,0.1,NA,0.05,NA,0.25,NA,0.2,NA,NA,NA,NA,NA,NA,0,NA
30,Benton County,25,Camden Central High School,HS,Students with Disabilities,2,0.3,2,0.1,NA,0.1,NA,0.05,0,0.25,NA,0.2,0,0.47,0.4,0,0,0.13,0.7499999999999999,1.2
30,Benton County,25,Camden Central High School,HS,Super Subgroup,3,0.3,NA,0.1,NA,0.1,NA,0.05,1,0.25,4,0.2,0,0.41,0.35,0.24,0,0,0.8499999999999999,2.5
30,Benton County,27,Camden Jr High School,K8,All Students,3,0.45,4,0.1,NA,0.1,NA,NA,1,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,2.3
30,Benton County,27,Camden Jr High School,K8,Black/Hispanic/Native American,3,0.45,4,0.1,NA,0.1,NA,NA,1,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,2.3
30,Benton County,27,Camden Jr High School,K8,Economically Disadvantaged,2,0.45,4,0.1,NA,0.1,NA,NA,1,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,1.8
30,Benton County,27,Camden Jr High School,K8,English Learners with Transitional 1-4,NA,0.45,NA,0.1,NA,0.1,NA,NA,NA,0.35,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
30,Benton County,27,Camden Jr High School,K8,Students with Disabilities,2,0.45,4,0.1,NA,0.1,NA,NA,2,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,2.2
30,Benton County,27,Camden Jr High School,K8,Super Subgroup,2,0.45,NA,0.1,NA,0.1,NA,NA,1,0.35,NA,NA,0,0.56,0.44,NA,NA,0,0.8999999999999999,1.6
30,Benton County,30,Holladay Elementary,K8,All Students,1,0.45,2,0.1,NA,0.1,NA,NA,2,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,1.5
30,Benton County,30,Holladay Elementary,K8,Black/Hispanic/Native American,NA,0.45,NA,0.1,NA,0.1,NA,NA,NA,0.35,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
30,Benton County,30,Holladay Elementary,K8,Economically Disadvantaged,2,0.45,0,0.1,NA,0.1,NA,NA,2,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,1.8
30,Benton County,30,Holladay Elementary,K8,English Learners with Transitional 1-4,NA,0.45,NA,0.1,NA,0.1,NA,NA,NA,0.35,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
30,Benton County,30,Holladay Elementary,K8,Students with Disabilities,NA,0.45,2,0.1,NA,0.1,NA,NA,NA,0.35,NA,NA,0,0,0,NA,NA,1,0.1,2
30,Benton County,30,Holladay Elementary,K8,Super Subgroup,2,0.45,NA,0.1,NA,0.1,NA,NA,2,0.35,NA,NA,0,0.56,0.44,NA,NA,0,0.8999999999999999,2
40,Bledsoe County,5,Bledsoe County High School,HS,All Students,2,0.3,3,0.1,NA,0.1,4,0.05,3,0.25,3,0.2,0,0.35,0.3,0.2,0.05,0.1,0.9999999999999999,2.7
40,Bledsoe County,5,Bledsoe County High School,HS,Black/Hispanic/Native American,NA,0.3,NA,0.1,NA,0.1,NA,0.05,3,0.25,NA,0.2,0,0,1,0,0,0,0.3,3
40,Bledsoe County,5,Bledsoe County High School,HS,Economically Disadvantaged,2,0.3,4,0.1,NA,0.1,4,0.05,2,0.25,3,0.2,0,0.35,0.3,0.2,0.05,0.1,0.9999999999999999,2.5
40,Bledsoe County,5,Bledsoe County High School,HS,English Learners with Transitional 1-4,NA,0.3,NA,0.1,NA,0.1,NA,0.05,NA,0.25,NA,0.2,NA,NA,NA,NA,NA,NA,0,NA
40,Bledsoe County,5,Bledsoe County High School,HS,Students with Disabilities,1,0.3,3,0.1,NA,0.1,NA,0.05,2,0.25,NA,0.2,0,0.47,0.4,0,0,0.13,0.7499999999999999,1.7
40,Bledsoe County,5,Bledsoe County High School,HS,Super Subgroup,1,0.3,NA,0.1,NA,0.1,NA,0.05,2,0.25,3,0.2,0,0.41,0.35,0.24,0,0,0.8499999999999999,1.8
40,Bledsoe County,6,Bledsoe County Middle School,K8,All Students,3,0.45,2,0.1,NA,0.1,NA,NA,0,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,1.7
40,Bledsoe County,6,Bledsoe County Middle School,K8,Black/Hispanic/Native American,NA,0.45,NA,0.1,NA,0.1,NA,NA,2,0.35,NA,NA,0,0,1,NA,NA,0,0.39999999999999997,2
40,Bledsoe County,6,Bledsoe County Middle School,K8,Economically Disadvantaged,2,0.45,2,0.1,NA,0.1,NA,NA,0,0.35,NA,NA,0,0.5,0.4,NA,NA,0.1,0.9999999999999999,1.2
